t,event,slug,data
50.9667,induction_landed,unkclip_03_cone,"{""carrier"": 3, ""offset_m"": -0.106}"
50.9667,routing_cmd,unkclip_03_cone,"{""zone"": ""D"", ""carrier"": 3}"
51.2333,item_spawned,unkclip_16_thin_plate,"{""zone_true"": ""B""}"
53.5167,tilt_cmd,unkclip_03_cone,"{""carrier"": 3, ""station"": ""D"", ""target_deg"": 37.84}"
53.9667,tilt_full,unkclip_03_cone,"{""carrier"": 3, ""tilt_ms"": 450.0}"
54.2833,item_delivered,unkclip_03_cone,"{""zone"": ""D"", ""zone_true"": ""C"", ""ok"": false, ""pos"": [8.695, 2.479, 0.379]}"
56.4833,item_detected,unkclip_16_thin_plate,
56.9667,item_classified,unkclip_16_thin_plate,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [119.9, 104.1, 13.0], ""reason"": ""fits, no circle evidence: circ=0.72 sect=0.00 sweep=0.56 dome=0.01 flank=n/a elong=1.2 h/w=0.13 [macro head: 4 reads, floor 10.8 mm]"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
57.2333,escapement_release,unkclip_16_thin_plate,"{""carrier"": 6, ""zone"": ""B"", ""t_land_est"": 58.105, ""len_m"": 0.12, ""bias"": 0.0}"
58.0333,induction_landed,unkclip_16_thin_plate,"{""carrier"": 6, ""offset_m"": -0.0425}"
58.0333,routing_cmd,unkclip_16_thin_plate,"{""zone"": ""B"", ""carrier"": 6}"
58.8833,item_spawned,unkclip_00_cyl,"{""zone_true"": ""D""}"
59.7667,tilt_cmd,unkclip_16_thin_plate,"{""carrier"": 6, ""station"": ""B"", ""target_deg"": -32.66}"
60.1833,tilt_full,unkclip_16_thin_plate,"{""carrier"": 6, ""tilt_ms"": 416.7}"
60.7333,discharge_confirmed,unkclip_16_thin_plate,"{""carrier"": 6, ""station"": ""B"", ""latency_ms"": 816.7}"
63.1,item_delivered,unkclip_16_thin_plate,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.277, 5.708, 0.706]}"
64.15,item_detected,unkclip_00_cyl,
64.6333,item_classified,unkclip_00_cyl,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [15.5, 12.3, 11.8], ""reason"": ""persistent D evidence: 5/5 reads"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
65.6833,escapement_release,unkclip_00_cyl,"{""carrier"": 8, ""zone"": ""D"", ""t_land_est"": 66.505, ""len_m"": 0.015, ""bias"": 0.0}"
65.7833,item_spawned,unkclip_07_rbox,"{""zone_true"": ""B""}"
66.4667,induction_landed,unkclip_00_cyl,"{""carrier"": 8, ""offset_m"": -0.0698}"
66.4667,routing_cmd,unkclip_00_cyl,"{""zone"": ""D"", ""carrier"": 8}"
68.8667,tilt_cmd,unkclip_00_cyl,"{""carrier"": 8, ""station"": ""D"", ""target_deg"": 32.66}"
69.2833,tilt_full,unkclip_00_cyl,"{""carrier"": 8, ""tilt_ms"": 416.7}"
69.85,item_delivered,unkclip_00_cyl,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.714, 2.492, 0.244]}"
71.05,item_detected,unkclip_07_rbox,
71.5333,item_classified,unkclip_07_rbox,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [49.5, 35.5, 32.6], ""reason"": ""fits, no circle evidence: circ=0.63 sect=0.00 sweep=0.00 dome=0.02 flank=8.1mm elong=1.4 h/w=0.92"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
71.7167,escapement_release,unkclip_07_rbox,"{""carrier"": 3, ""zone"": ""B"", ""t_land_est"": 72.505, ""len_m"": 0.05, ""bias"": 0.0}"
72.4667,induction_landed,unkclip_07_rbox,"{""carrier"": 3, ""offset_m"": -0.0668}"
72.4667,routing_cmd,unkclip_07_rbox,"{""zone"": ""B"", ""carrier"": 3}"
74.1667,tilt_cmd,unkclip_07_rbox,"{""carrier"": 3, ""station"": ""B"", ""target_deg"": -31.93}"
74.5833,tilt_full,unkclip_07_rbox,"{""carrier"": 3, ""tilt_ms"": 416.7}"
75.1333,discharge_confirmed,unkclip_07_rbox,"{""carrier"": 3, ""station"": ""B"", ""latency_ms"": 800.0}"
77.5,item_delivered,unkclip_07_rbox,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.2, 5.701, 0.716]}"
