t,event,slug,data
115.55,jam_locate_rejected,bl_box_b,"{""cam_pos"": [7.982, 2.325, 0.399], ""err_mm"": 439.6}"
115.55,jam_located_state_observer,bl_box_b,
115.55,recovery_started,bl_box_b,"{""zone"": ""C""}"
116.8667,tilt_cmd,sack,"{""carrier"": 4, ""station"": ""D"", ""target_deg"": 28.31}"
117.15,attached,bl_box_b,
117.2667,tilt_full,sack,"{""carrier"": 4, ""tilt_ms"": 400.0}"
117.8,discharge_confirmed,sack,"{""carrier"": 4, ""station"": ""D"", ""latency_ms"": 766.7}"
117.8167,item_delivered,sack,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.692, 2.476, 0.34]}"
117.9167,item_delivered,edge_rod9,"{""zone"": ""C"", ""zone_true"": ""C"", ""ok"": true, ""pos"": [7.549, 2.48, 0.234]}"
118.1667,released,bl_box_b,"{""zone"": ""C"", ""cycle_s"": 2.617}"
118.85,item_detected,edge_cube10,
119.1167,job_done,bl_box_b,
119.1167,recovery_done,bl_box_b,"{""attempts"": 1}"
119.1333,item_delivered,bl_box_b,"{""zone"": ""C"", ""zone_true"": ""B"", ""ok"": false, ""pos"": [7.425, 2.44, 0.442]}"
119.3333,item_classified,edge_cube10,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [11.7, 11.1, 10.0], ""reason"": ""undersize: dim 10.0 mm below certification floor 10.8 mm [macro head: 5 reads, floor 10.8 mm]"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
119.6833,escapement_release,edge_cube10,"{""carrier"": 8, ""zone"": ""C"", ""t_land_est"": 120.505, ""len_m"": 0.012, ""bias"": 0.0}"
120.4167,induction_landed,edge_cube10,"{""carrier"": 8, ""offset_m"": -0.0458}"
120.4167,routing_cmd,edge_cube10,"{""zone"": ""C"", ""carrier"": 8}"
120.5833,tilt_cmd,edge_cube10,"{""carrier"": 8, ""station"": ""C"", ""target_deg"": 28.33}"
120.9,item_spawned,box_s,"{""zone_true"": ""B""}"
121.1333,tilt_full,edge_cube10,"{""carrier"": 8, ""tilt_ms"": 550.0}"
121.8167,discharge_confirmed,edge_cube10,"{""carrier"": 8, ""station"": ""C"", ""latency_ms"": 1066.7}"
121.8333,item_delivered,edge_cube10,"{""zone"": ""C"", ""zone_true"": ""C"", ""ok"": true, ""pos"": [7.76, 2.474, 0.233]}"
126.25,item_detected,box_s,
